query_id,document_id,gender,match_body_email_subject_score_norm,match_body_email_subject_term_count,match_body_email_subject_df_min,match_body_email_subject_df_max,match_body_email_subject_df_stdev,match_body_email_subject_df_sum,match_body_email_subject_idf_min,match_body_email_subject_idf_max,match_body_email_subject_idf_stdev,match_body_email_subject_idf_sum,match_body_email_subject_tf_min,match_body_email_subject_tf_max,match_body_email_subject_tf_stdev,match_body_email_subject_tf_sum,match_body_term_count,match_body_score_norm,match_subject_score_norm,match_subject_term_count,judgement
3,candidate-0704,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0705,1.0,5.296633,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,5.296633,0.0,13.0,0
3,candidate-0708,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0701,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0710,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0707,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0713,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0714,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0711,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0712,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0715,1.0,3.8439882,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,3.8439882,3.7415912,13.0,0
3,candidate-0719,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0720,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0716,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0718,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0717,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0729,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0723,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0730,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0721,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0724,0.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0725,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0726,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0728,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0722,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0727,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0732,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0735,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0731,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0736,0.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0739,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0740,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0734,1.0,3.5038824,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,2.5964093,3.5038824,13.0,0
3,candidate-0733,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0737,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0738,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0742,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0743,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0741,0.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0745,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0748,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0749,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0744,1.0,1.2967899,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,1.2967899,0.0,13.0,0
3,candidate-0750,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0746,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0747,1.0,8.810712,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,8.810712,0.0,13.0,0
3,candidate-0753,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0755,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0756,1.0,4.4020205,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,4.4020205,0.0,13.0,0
3,candidate-0760,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0752,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0751,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0757,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0758,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0754,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0759,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0768,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0764,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0765,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0763,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0769,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0770,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0762,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0766,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0761,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0767,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0774,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0779,1.0,1.994137,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,1.994137,0.0,13.0,0
3,candidate-0776,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0777,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0780,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0771,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0772,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0778,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0773,1.0,23.228857,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,23.228857,3.9848151,13.0,0
3,candidate-0775,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0783,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0785,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0786,1.0,1.9806099,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,1.9806099,0.0,13.0,0
3,candidate-0787,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0788,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0790,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0782,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0789,0.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0781,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0784,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0793,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0792,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0794,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0791,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0795,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0796,1.0,9.487421,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,9.487421,3.875127,13.0,0
3,candidate-0797,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0799,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0800,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0798,1.0,5.160582,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,5.160582,0.0,13.0,0
3,candidate-0804,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0806,1.0,3.2181892,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,3.2181892,0.0,13.0,0
3,candidate-0807,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0809,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0801,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0802,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0810,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0805,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0803,1.0,1.2500385,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,1.2500385,0.0,13.0,0
3,candidate-0808,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0811,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0814,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0819,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0820,0.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0812,0.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0818,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0815,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0816,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0813,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0817,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0828,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0829,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0830,0.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0821,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0823,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0826,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0827,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0822,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0825,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0824,1.0,0.0,39.0,0.0,41.0,10.634778,331.0,2.6422276,6.379897,1.318811,189.47624,0.0,2188.0,595.5444,12869.0,13.0,0.0,0.0,13.0,0
3,candidate-0831,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0837,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0833,1.0,17.496103,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,17.496103,5.768209,13.0,0
3,candidate-0834,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
3,candidate-0832,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0835,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0836,1.0,8.45249,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,8.45249,0.0,13.0,0
3,candidate-0839,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0840,1.0,0.0,39.0,0.0,50.0,12.277055,373.0,2.4708517,6.4026775,1.3430953,187.41278,0.0,2654.0,718.82074,15907.0,13.0,0.0,0.0,13.0,0
3,candidate-0838,1.0,0.0,39.0,0.0,45.0,11.664507,339.0,2.5963087,6.42495,1.3381418,192.49332,0.0,3159.0,856.20667,17805.0,13.0,0.0,0.0,13.0,0
3,candidate-0841,1.0,0.8051998,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.8051998,0.0,13.0,0
3,candidate-0845,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0848,1.0,0.0,39.0,0.0,57.0,15.350296,468.0,2.3377197,6.398163,1.4461874,182.55293,0.0,4032.0,1083.1238,23924.0,13.0,0.0,0.0,13.0,0
3,candidate-0842,1.0,0.0,39.0,0.0,33.0,9.782866,309.0,2.820747,6.3471074,1.305679,190.1368,0.0,1942.0,506.43713,10678.0,13.0,0.0,0.0,13.0,0
